iteration,loss_value
850,4.2567853927612305
851,4.200263977050781
852,4.0461554527282715
853,4.236519813537598
854,3.955986261367798
855,4.478790283203125
856,4.350235939025879
857,4.209858417510986
858,4.1862640380859375
859,4.102359771728516
860,3.886593818664551
861,3.9394888877868652
862,3.8556509017944336
863,4.153719902038574
864,4.121085166931152
865,4.126246929168701
866,4.332025527954102
867,3.9858837127685547
868,4.389606952667236
869,4.208895206451416
870,4.261783123016357
871,4.312414169311523
872,4.1146955490112305
873,4.331842422485352
874,4.3472795486450195
875,4.356614589691162
876,3.7043113708496094
877,4.324250221252441
878,4.0735249519348145
879,3.9206366539001465
880,3.6359972953796387
881,4.029900550842285
882,4.294829368591309
883,3.8211209774017334
884,4.371310234069824
885,4.0021538734436035
886,4.0684967041015625
887,4.086283206939697
888,4.412749290466309
889,4.399668216705322
890,3.969655752182007
891,4.1324262619018555
892,3.9738192558288574
893,3.983147144317627
894,4.095105171203613
895,3.8094115257263184
896,4.148214340209961
897,4.004938125610352
898,4.019160747528076
899,3.8331875801086426
900,4.164478302001953
901,3.896228313446045
902,4.187422275543213
903,4.039017677307129
904,4.064911842346191
905,4.359092712402344
906,3.767737627029419
907,3.8788418769836426
908,4.141653537750244
909,3.9631290435791016
910,3.7984771728515625
911,3.970416784286499
912,3.916282892227173
913,3.851473808288574
914,4.150177955627441
915,3.969339370727539
916,4.154851913452148
917,4.1112470626831055
918,4.007556915283203
919,3.9096336364746094
920,3.7223622798919678
921,4.002943992614746
922,4.2068562507629395
923,4.1971211433410645
924,3.978438138961792
925,4.0163774490356445
926,4.123176574707031
927,3.773798942565918
928,4.197709560394287
929,4.043313026428223
930,4.241996765136719
931,4.0321736335754395
932,4.154088497161865
933,4.159061431884766
934,4.2386016845703125
935,3.980151414871216
936,4.348871231079102
937,4.164211273193359
938,4.079858303070068
939,3.8836252689361572
940,4.1285905838012695
941,4.038808822631836
942,4.297882080078125
943,4.290254592895508
944,3.7594077587127686
945,4.159117221832275
946,3.9084441661834717
947,3.876176595687866
948,3.8256189823150635
949,3.793977737426758
950,4.1702399253845215
951,4.137493133544922
952,3.9299793243408203
953,3.7882704734802246
954,4.194498062133789
955,4.013264179229736
956,3.963613510131836
957,4.0597124099731445
958,4.13041877746582
959,3.960042715072632
960,4.18398380279541
961,4.334294319152832
962,4.0298662185668945
963,4.057519912719727
964,3.9262280464172363
965,4.191482067108154
966,3.8842763900756836
967,3.9450478553771973
968,3.9882678985595703
969,4.103050708770752
970,3.88336181640625
971,3.9536056518554688
972,4.106250762939453
973,4.079891204833984
974,4.034226894378662
975,3.9122772216796875
976,3.860565662384033
977,4.475312232971191
978,3.9159598350524902
979,3.982419729232788
980,4.041716575622559
981,3.9571542739868164
982,4.113548278808594
983,3.98209285736084
984,3.9515130519866943
985,4.062957763671875
986,3.897071599960327
987,4.2505903244018555
988,4.096646308898926
989,3.991227149963379
990,3.987933397293091
991,4.125601768493652
992,4.034172058105469
993,4.221859931945801
994,3.696239948272705
995,4.112028121948242
996,3.9052670001983643
997,4.194307327270508
998,3.968977928161621
999,3.619843006134033
1000,3.7477753162384033
1001,4.202425956726074
1002,4.002788066864014
1003,4.086246490478516
1004,3.5297369956970215
1005,3.8966856002807617
1006,4.021783351898193
1007,4.3496503829956055
1008,4.033961296081543
1009,4.013909816741943
1010,4.229734897613525
1011,4.108262062072754
1012,3.9971606731414795
1013,4.216228485107422
1014,4.071935176849365
1015,3.888887643814087
1016,3.759021759033203
1017,3.7109932899475098
1018,3.981489419937134
1019,3.7584381103515625
1020,3.8634495735168457
1021,3.995349407196045
1022,4.2756500244140625
1023,3.9455368518829346
1024,3.9959912300109863
1025,4.012000560760498
1026,3.939239501953125
1027,4.095592498779297
1028,4.006405353546143
1029,3.9052696228027344
1030,3.918025255203247
1031,3.922734260559082
1032,4.142308712005615
1033,3.907288074493408
1034,3.820466995239258
1035,4.10174560546875
1036,4.131356239318848
1037,3.6939759254455566
1038,4.04559850692749
1039,4.287569046020508
1040,3.6998796463012695
1041,4.232656478881836
1042,4.039029121398926
1043,4.428790092468262
1044,3.9743380546569824
1045,3.850400686264038
1046,3.916917324066162
1047,3.8593978881835938
1048,3.5856590270996094
1049,3.9404382705688477
1050,4.215559959411621
1051,3.6153454780578613
1052,3.785144567489624
1053,4.208599090576172
1054,3.879096508026123
1055,3.981273651123047
1056,3.535306215286255
1057,3.933058738708496
1058,4.008663177490234
1059,3.9047646522521973
1060,3.9984586238861084
1061,3.8013408184051514
1062,4.065574645996094
1063,3.707807779312134
1064,3.8802895545959473
1065,4.0677690505981445
1066,3.9520785808563232
1067,4.149690628051758
1068,3.9299349784851074
1069,3.993770122528076
1070,3.8152995109558105
1071,4.101595878601074
1072,3.5360753536224365
1073,3.9297239780426025
1074,3.8339459896087646
1075,3.771682024002075
1076,4.025903701782227
1077,4.2176666259765625
1078,3.9677202701568604
1079,4.1310272216796875
1080,4.213039398193359
1081,3.736773729324341
1082,4.031805515289307
1083,4.121295928955078
1084,4.140872955322266
1085,3.8963403701782227
1086,4.115909576416016
1087,3.7561986446380615
1088,3.8833389282226562
1089,3.8002424240112305
1090,4.033469200134277
1091,3.7559049129486084
1092,4.334244251251221
1093,3.9096620082855225
1094,4.0101399421691895
1095,3.8263120651245117
1096,3.915022850036621
1097,4.088363170623779
1098,3.938504219055176
1099,3.8264365196228027
1100,3.7702741622924805
1101,3.76987886428833
1102,4.0009942054748535
1103,4.235316276550293
1104,4.009008407592773
1105,4.117677688598633
1106,4.068338394165039
1107,3.7909834384918213
1108,3.592149257659912
1109,3.994102954864502
1110,4.097661972045898
1111,3.8280322551727295
1112,3.7911715507507324
1113,3.8211727142333984
1114,3.9991261959075928
1115,3.886929988861084
1116,3.8389892578125
1117,4.013833522796631
1118,4.12106990814209
1119,3.728449821472168
1120,4.095247745513916
1121,4.127126216888428
1122,3.7579457759857178
1123,4.119632720947266
1124,3.6769115924835205
1125,3.8167412281036377
1126,4.17714786529541
1127,4.308777809143066
1128,3.732621669769287
1129,4.033352375030518
1130,4.148516654968262
1131,3.906613826751709
1132,3.8532862663269043
1133,3.9061665534973145
1134,4.2688117027282715
1135,3.7792420387268066
1136,4.1672773361206055
1137,3.6776890754699707
1138,3.5989363193511963
1139,4.091662406921387
1140,3.9340145587921143
1141,3.5851502418518066
1142,4.34037971496582
1143,3.9679980278015137
1144,3.8138656616210938
1145,3.9605696201324463
1146,3.980149745941162
1147,4.170688152313232
1148,3.647940158843994
1149,4.332128524780273
1150,3.745483875274658
1151,4.02824592590332
1152,4.01185941696167
1153,3.8526744842529297
1154,3.7662110328674316
1155,3.941293716430664
1156,4.149421691894531
1157,4.195767879486084
1158,3.781972885131836
1159,3.6457250118255615
1160,3.7273097038269043
1161,3.6354517936706543
1162,3.817751884460449
1163,4.251156806945801
1164,4.247195243835449
1165,3.703953266143799
1166,4.096331596374512
1167,4.010423183441162
1168,4.189504623413086
1169,4.031754493713379
1170,4.200520992279053
1171,3.8867435455322266
1172,3.907015562057495
1173,3.8261547088623047
1174,3.8497283458709717
1175,3.9141414165496826
1176,4.164586544036865
1177,3.657895088195801
1178,3.743337631225586
1179,3.683793067932129
1180,3.9207818508148193
1181,4.25050163269043
1182,3.9980735778808594
1183,3.7059717178344727
1184,4.124970436096191
1185,3.989061117172241
1186,4.0164289474487305
1187,3.882338523864746
1188,4.0534820556640625
1189,3.7883572578430176
1190,4.125244617462158
1191,4.0166144371032715
1192,3.886157989501953
1193,3.9738106727600098
1194,3.9039502143859863
1195,3.825090169906616
1196,3.7785210609436035
1197,3.814063549041748
1198,3.8643593788146973
1199,3.6675539016723633
1200,3.77498459815979
1201,4.2071852684021
1202,3.7904720306396484
1203,4.147597312927246
1204,4.035632133483887
1205,4.280723571777344
1206,3.9683902263641357
1207,3.8220648765563965
1208,3.9051647186279297
1209,3.871201515197754
1210,3.9296927452087402
1211,3.739851713180542
1212,3.692070484161377
1213,3.630844831466675
1214,3.8362183570861816
1215,4.010561943054199
1216,3.8271291255950928
1217,4.0831146240234375
1218,4.058536529541016
1219,3.9788684844970703
1220,3.955564498901367
1221,3.901165008544922
1222,3.7721047401428223
1223,3.5774083137512207
1224,3.954555034637451
1225,3.9013752937316895
1226,3.7190260887145996
1227,3.6932802200317383
1228,3.79034423828125
1229,4.051510810852051
1230,3.9446732997894287
1231,3.6555607318878174
1232,3.78554630279541
1233,4.0216474533081055
1234,3.729532241821289
1235,4.177023410797119
1236,3.938595771789551
1237,3.955151081085205
1238,4.0616679191589355
1239,3.917776107788086
1240,3.7685391902923584
1241,4.0650787353515625
1242,3.6010212898254395
1243,3.706470012664795
1244,3.92087984085083
1245,4.018723011016846
1246,3.831695079803467
1247,3.7736639976501465
1248,3.6102075576782227
1249,3.513043165206909
1250,3.6924781799316406
1251,3.730895519256592
1252,3.8821558952331543
1253,3.818631410598755
1254,3.9290332794189453
1255,3.8051531314849854
1256,4.111804962158203
1257,4.00710391998291
1258,4.023711204528809
1259,3.8498435020446777
1260,3.903374433517456
1261,4.017811298370361
1262,4.044610977172852
1263,4.144547939300537
1264,3.9902586936950684
1265,3.739065647125244
1266,3.8972041606903076
1267,3.7786426544189453
1268,3.9061315059661865
1269,3.48774790763855
1270,3.8870999813079834
1271,3.883455276489258
1272,3.765407085418701
1273,3.666633129119873
1274,3.6799850463867188
1275,3.774681568145752
1276,3.9526360034942627
1277,4.004668235778809
1278,3.9617934226989746
1279,3.9300899505615234
1280,3.821162223815918
1281,3.7921414375305176
1282,3.9384396076202393
1283,3.807889938354492
1284,3.8432493209838867
1285,3.8099169731140137
1286,3.9480366706848145
1287,4.141448497772217
1288,3.760730504989624
1289,4.047917366027832
1290,3.5120983123779297
1291,3.8376059532165527
1292,3.8201370239257812
1293,3.9281351566314697
1294,3.757256031036377
1295,3.8973894119262695
1296,4.042524814605713
1297,3.951965570449829
1298,3.919605255126953
1299,3.747626781463623
1300,3.9773952960968018
1301,3.8271470069885254
1302,3.7945175170898438
1303,3.7800450325012207
1304,4.119937419891357
1305,4.055663585662842
1306,3.841421127319336
1307,3.8253581523895264
1308,3.7162647247314453
1309,3.826422691345215
1310,3.9407176971435547
1311,4.02158784866333
1312,3.692850112915039
1313,4.056473731994629
1314,3.781900405883789
1315,3.655454158782959
1316,3.9177324771881104
1317,3.9119176864624023
1318,3.9657535552978516
1319,3.728750228881836
1320,3.66201114654541
1321,4.042529106140137
1322,4.427478790283203
1323,3.7578141689300537
1324,4.145198345184326
1325,3.8758432865142822
1326,3.9225902557373047
1327,3.4124064445495605
1328,3.869152307510376
1329,3.9743292331695557
1330,3.938052177429199
1331,3.9099478721618652
1332,3.839052677154541
1333,3.4799442291259766
1334,3.8086166381835938
