axis_1,axis_2,word
-0.3033371197664289,-0.6217561423243942,the
-0.15909147906865026,-0.5028951642040324,a
0.23253135048128018,-0.3178613365690521,to
0.18632138371104118,-0.29157176582109423,of
-0.14512151877136314,-0.5354072258387362,and
0.171415371635847,-0.28191113816126934,in
-0.2236888967531566,-0.41679424557074607,that
-0.22124218433865564,-0.6250690637768801,s
0.16265786673604693,-0.4348692180253024,is
0.3689054984764106,-0.40961941003659025,for
0.2583739167972963,-0.10046647060225114,on
-0.13241330269752843,-0.8439020116744632,it
-0.595969477325033,-0.9809601802737719,he
-0.3930661430000875,-0.5159633342510554,said
0.2305236115527537,-0.06490213983721616,with
0.12219105710014923,-0.6063288256828421,his
-0.5416310724136295,-1.0648579719438716,trump
0.22040150998201913,-0.5006347651494922,wa
0.3542882639713093,-0.46910391421849296,ha
0.43114147440044936,-0.7056383744659769,have
-0.239849118303345,-0.49430085677387736,but
0.3370283145755517,-0.407778744191103,be
0.03548551586067724,-0.09715019740688716,at
0.6903951813288284,-0.6065039784275444,not
0.42603692898742035,-0.5699285358918988,are
-0.2899961541862545,-0.601401647444702,this
0.05116037248374095,-0.41393449818074873,by
-0.26078494477372877,-0.7802936497928441,i
-0.3026228561324227,-0.9988479385294381,who
0.39965292815423237,-0.33096549682299914,from
-0.14085042049042054,-0.9839053525565203,they
0.1319033861903296,-0.4917416701712646,an
-0.37045878166706814,-0.9735977963072413,clinton
-0.3773013531970323,-0.5442012401701793,state
0.020948747513435055,-0.8667996401070666,we
0.4382760784565504,-0.739882635990582,t
-0.4959775461460219,-1.1478182220209698,republican
0.26402228536464606,-0.21438605993868565,about
0.1733370430796959,-0.5974148998424454,will
0.3786456159382652,-0.7411695480316168,would
0.44867366911540396,-0.452348023589373,more
-0.6728917845181691,-0.9109943995127612,she
0.18015014465905602,-0.502704556282651,or
0.21548935493563898,-0.813893632375178,their
-0.6266788778900426,0.4653985862851902,one
0.09381647839057643,-0.5253711305128745,her
-0.7498261351943212,-0.48471228570212593,president
-0.18572118595898157,-1.0040056372412993,you
0.4173623581221132,-0.21199566645139306,been
-0.2060864046667857,-0.7218572238922759,what
-0.5310780643936506,-0.657740272908506,people
-0.19785345055351583,-1.2443698146351836,u
-0.3372586035215181,-1.0419149738051208,campaign
-0.40007132536191037,-1.3013367177591637,obama
-0.26229943237655967,-0.5853336691254724,if
0.43668957012764836,-0.5774250932309223,had
-0.5883563434599436,-1.0002502100808803,there
0.11883529804665088,-0.6790425449958731,were
-0.3222340833086589,-0.3808858699779713,year
-0.3907609199633809,-1.0078468649743357,new
0.24307119499074578,0.8540078732312899,out
-0.4757245981757452,0.39108384472949087,all
0.12592659708455514,-0.2864354185127265,than
1.028965502114781,-0.577951919247641,up
-0.6343866147258708,-0.4442767926725365,when
0.10875420050511422,-0.8146083843762595,also
0.001939722447785384,-0.9013561974423865,time
-0.4913226420809575,-0.9281522111657953,party
-0.4347655852467118,-0.5905132884879457,say
-0.30162046735770315,-0.9096736340585809,which
0.06081653774196742,-0.5835798575267249,can
-0.2609848148256,-1.1431167474286934,candidate
-0.1218254183219612,-0.1968069105362398,after
-0.3535530495704115,-0.6183472521745702,so
0.14019179620593417,-0.5149632663662973,no
-0.5080548468434207,-1.2276816052119146,american
-0.4336703963426901,0.09951762052508083,some
-0.16685834036714028,-0.46679585615249347,other
0.26675433365870055,-0.5834498986579026,him
0.502984945907531,-0.22227278565681072,over
0.16064904087695117,-0.6793097630908875,could
-0.3670234242061558,-1.0086297154330814,sander
-0.17713722894785652,-0.8820608392955298,do
-0.5693485364774209,-0.3323993869505407,two
0.10244509666829252,-0.954783381948922,like
0.28708453282509583,-0.2586123134182272,just
0.45315233675023264,-0.7139531976616057,them
-0.11149266083571127,-1.1753237342870937,our
-0.7476830590531266,-0.8714609320559706,house
-0.43789540664004956,-0.7049455006202571,voter
0.14475669546537737,-0.4561319635520723,even
-0.2464240642317817,0.2577261327058215,most
0.5312107298724337,0.035200461362679174,into
-0.9620163035035887,0.81668398437305,because
-0.28756123519931687,-0.6052999520394222,now
-0.38375277417689935,-0.46384488755839587,those
-0.4028427127088384,-0.6701354065029099,political
0.009736975434682084,-0.287216510104277,first
0.035286208965378776,-0.9254223964786591,right
-0.979639825662013,-0.7135077985661253,cruz
-0.41893200328259866,0.24517143879149894,percent
-0.506567040809752,0.0821280074592193,many
0.2227530297171455,0.13591233623097052,make
0.29858259647626795,-0.6319676778781773,vote
-0.2014982865400769,-0.8108972601988333,presidential
0.4097435723898692,-0.554227580248966,only
0.6058888761177331,-0.9824184749967373,how
-0.42070265716698574,-1.1252795804432936,country
1.042570328319092,0.14213295782498575,get
-0.22041863298928754,-0.30294737896668544,week
-0.04343956844946556,-0.0055892121640429785,day
-0.11518032426653307,-1.1712106346067424,democratic
-0.24089969535157557,-0.6207047937097372,last
0.131103195206797,-0.4068890708843583,told
-0.01820326659648482,-0.4089560758303466,against
1.8062433815214898,-1.627660453451796,going
-0.42220468355152024,-0.618611744040718,election
-0.17039758525918694,-0.5945989459130632,while
0.6724851802675501,-0.7979618659157297,re
-0.8612092250148733,-0.4891329177189861,news
0.5244816925054144,-0.5704391467975488,way
-0.29635881859034774,-0.6164450528461056,debate
-0.43877806531307006,-1.1056344085972092,democrat
0.009781952897217281,0.16606918959295483,any
-0.36439099565100597,-1.104472653409572,gop
-0.05606666348030417,-1.1327947848975997,government
-0.9594508989070156,0.22110709602959697,think
-0.8477518547998799,-0.9307229233372378,bush
-0.7338462913795629,-1.159378693180882,white
